nActionDay,nTime,nPrice,nVolume
20200528,93142780,6524500,200
20200528,93142780,6524500,100
20200528,93142990,6520000,100
20200528,93143780,6524500,100
20200528,93144710,6526500,100
20200528,93144710,6526600,100
20200528,93145310,6511500,100
20200528,93146110,6524500,100
20200528,93148140,6515000,100
20200528,93148360,6512600,100
20200528,93148590,6526500,100
20200528,93149150,6526500,100
20200528,93150560,6511800,200
20200528,93150560,6511600,100
20200528,93150560,6511600,100
20200528,93150560,6511600,400
20200528,93150880,6526500,100
20200528,93151710,6511600,100
20200528,93151720,6511600,100
20200528,93151720,6511600,100
20200528,93151720,6511600,100
20200528,93152500,6512600,100
20200528,93152500,6512600,100
20200528,93154930,6514700,100
20200528,93156430,6512600,100
20200528,93156430,6512000,100
20200528,93156430,6511600,100
20200528,93156430,6511300,100
20200528,93156430,6511200,300
20200528,93156430,6511100,400
20200528,93156430,6511100,100
20200528,93156440,6510000,100
20200528,93156440,6510000,200
20200528,93157790,6508000,100
20200528,93157930,6508000,100
20200528,93158150,6508000,100
20200528,93158940,6511600,100
20200528,93159090,6511800,100
20200528,93159660,6511800,100
20200528,93201110,6511800,100
20200528,93201200,6508100,100
20200528,93201200,6508000,100
20200528,93201750,6506300,100
20200528,93201750,6506200,100
20200528,93201750,6506000,100
20200528,93201750,6506000,100
20200528,93203170,6510000,100
20200528,93203170,6511800,200
20200528,93203740,6505500,100
20200528,93203740,6505500,100
20200528,93203780,6505500,100
20200528,93203780,6505500,100
20200528,93203780,6505500,100
20200528,93203890,6505500,200
20200528,93203960,6512600,100
20200528,93208960,6516800,100
20200528,93209310,6510000,100
20200528,93210240,6506600,100
20200528,93211090,6506000,100
20200528,93211380,6508000,100
20200528,93212650,6510000,100
20200528,93213690,6510000,100
20200528,93215060,6505600,100
20200528,93215060,6505500,100
20200528,93215650,6505500,100
20200528,93215700,6510000,100
20200528,93215720,6505500,200
20200528,93216050,6510000,100
20200528,93217670,6510000,100
20200528,93217970,6510100,100
20200528,93218590,6512600,100
20200528,93218650,6506600,100
20200528,93218690,6506600,100
20200528,93218780,6506600,100
20200528,93219020,6509900,100
20200528,93220360,6506600,100
20200528,93220520,6506600,100
20200528,93220520,6506600,100
20200528,93220520,6506000,100
20200528,93221140,6503000,100
20200528,93221140,6501000,100
20200528,93221620,6501000,100
20200528,93221720,6500700,300
20200528,93221730,6500700,300
20200528,93221730,6500700,100
20200528,93221820,6501000,100
20200528,93222290,6501000,100
20200528,93223350,6505500,100
20200528,93223350,6502200,300
20200528,93223350,6500600,2100
20200528,93224660,6500600,100
20200528,93224700,6500600,100
20200528,93224820,6500700,100
20200528,93225180,6500600,2600
20200528,93225320,6500300,100
20200528,93225320,6500200,100
20200528,93225320,6500100,100
20200528,93225320,6500000,100
20200528,93225320,6500000,200
20200528,93225320,6500000,100
20200528,93225320,6500000,100
20200528,93225320,6500000,100
20200528,93225320,6500000,200
20200528,93225320,6500000,100
20200528,93225320,6500000,100
20200528,93225320,6500000,100
20200528,93225320,6500000,100
20200528,93225320,6500000,300
20200528,93225320,6500000,500
20200528,93225320,6500000,100
20200528,93225320,6500000,100
20200528,93225320,6500000,100
20200528,93225320,6500000,100
20200528,93225700,6498700,100
20200528,93225890,6498600,100
20200528,93227850,6493300,100
20200528,93227860,6498500,100
20200528,93229070,6498600,100
20200528,93229080,6498600,100
20200528,93229200,6493300,100
20200528,93229460,6499700,100
20200528,93230160,6499700,100
20200528,93231060,6498700,500
20200528,93231270,6493300,100
20200528,93231270,6490000,100
20200528,93231430,6493300,100
20200528,93231700,6498400,100
20200528,93232420,6490000,100
20200528,93234750,6490000,100
20200528,93234750,6490000,100
20200528,93234750,6493300,100
20200528,93235490,6490000,100
20200528,93236170,6493300,100
20200528,93236690,6490000,100
20200528,93236710,6490000,100
20200528,93236780,6490000,100
20200528,93236970,6488800,100
20200528,93236970,6488800,100
20200528,93236970,6485200,100
20200528,93237290,6485000,100
20200528,93237490,6493200,100
20200528,93237720,6490500,100
20200528,93237720,6490000,300
20200528,93238510,6490000,100
20200528,93239120,6490000,100
20200528,93239790,6481800,100
20200528,93240030,6481800,100
20200528,93240030,6481800,100
20200528,93240250,6489900,100
20200528,93241230,6481800,100
20200528,93241230,6480100,100
20200528,93241230,6480100,200
20200528,93241230,6480100,100
20200528,93241410,6490000,100
20200528,93242540,6489900,100
20200528,93242540,6490000,100
20200528,93246780,6481800,100
20200528,93247430,6489600,200
20200528,93247670,6480600,100
20200528,93248710,6489600,100
20200528,93249190,6489600,100
20200528,93249370,6489600,100
20200528,93250760,6489600,100
20200528,93251290,6480600,100
20200528,93251850,6489600,500
20200528,93252820,6480400,100
20200528,93252820,6480400,100
20200528,93253840,6480500,100
20200528,93254170,6488000,100
20200528,93254500,6480500,100
20200528,93254650,6488000,100
20200528,93256080,6480500,100
20200528,93256080,6480500,100
20200528,93256080,6480400,100
20200528,93256200,6488000,100
20200528,93256350,6480400,100
20200528,93257610,6480400,200
20200528,93257910,6480400,100
20200528,93258270,6487900,100
20200528,93258270,6488000,300
20200528,93258710,6480500,200
20200528,93259480,6488000,100
20200528,93259910,6480700,100
20200528,93300580,6480700,300
20200528,93300580,6480500,100
20200528,93300580,6480400,100
20200528,93301680,6481100,100
20200528,93302010,6488000,100
20200528,93302430,6481100,100
20200528,93303090,6481100,100
20200528,93303110,6481000,100
20200528,93303490,6481000,100
20200528,93303600,6480400,100
20200528,93303870,6480700,100
20200528,93303900,6480400,100
20200528,93304290,6480100,100
20200528,93304310,6480100,100
20200528,93305160,6480100,100
20200528,93305170,6480100,100
20200528,93306030,6480100,100
20200528,93306050,6480000,100
20200528,93306050,6480000,100
20200528,93306050,6480000,100
20200528,93306050,6480000,100
20200528,93306050,6480000,100
20200528,93306050,6480000,100
20200528,93306050,6480000,100
20200528,93306050,6480000,100
20200528,93306050,6480000,6200
20200528,93306060,6480100,100
20200528,93306060,6480100,100
20200528,93306060,6480000,3300
20200528,93306190,6480000,500
20200528,93306190,6480000,100
20200528,93306190,6480000,100
20200528,93306190,6480000,100
20200528,93306190,6480000,100
20200528,93306190,6480000,100
20200528,93306190,6480000,100
20200528,93306540,6480000,100
20200528,93306790,6472400,100
20200528,93308070,6479900,100
20200528,93308070,6479900,100
20200528,93308070,6480000,100
20200528,93308280,6479900,100
20200528,93309910,6479900,100
20200528,93310330,6479900,100
20200528,93310330,6480000,100
20200528,93310330,6480000,100
20200528,93310750,6480000,100
20200528,93311280,6470100,100
20200528,93311280,6470100,100
20200528,93311880,6470100,500
20200528,93313520,6470000,100
20200528,93313520,6470100,100
20200528,93315150,6470000,100
20200528,93315160,6470000,100
20200528,93315860,6470000,100
20200528,93315970,6470100,100
20200528,93315970,6474700,100
20200528,93317220,6470000,100
20200528,93319410,6471000,100
20200528,93320290,6471000,100
20200528,93322330,6471000,100
20200528,93322510,6471100,100
20200528,93322570,6471100,100
20200528,93323120,6479800,100
20200528,93323990,6471000,100
20200528,93324060,6471000,100
20200528,93325000,6474700,100
20200528,93325550,6474700,100
20200528,93325890,6471000,100
20200528,93327240,6471000,100
20200528,93327640,6471000,200
20200528,93327820,6471000,100
20200528,93328160,6471000,100
20200528,93328160,6471000,100
20200528,93329390,6471000,100
20200528,93329550,6471000,100
20200528,93329560,6471000,500
20200528,93329860,6471000,100
20200528,93329970,6470100,100
20200528,93330340,6470000,100
20200528,93330980,6470000,100
20200528,93330980,6470000,100
20200528,93331180,6470000,100
20200528,93331840,6479900,100
20200528,93331840,6480000,200
20200528,93331840,6480000,100
20200528,93331840,6480000,200
20200528,93331840,6480000,200
20200528,93332810,6471300,100
20200528,93332840,6470000,100
20200528,93332920,6470000,100
20200528,93334040,6479900,100
20200528,93334040,6480000,100
20200528,93334350,6470000,100
20200528,93335410,6470000,100
20200528,93336360,6470200,100
20200528,93338410,6470200,200
20200528,93338410,6470100,100
20200528,93338410,6470000,100
20200528,93338410,6470000,200
20200528,93338780,6471000,100
20200528,93339840,6471000,1700
20200528,93339840,6471000,100
20200528,93341890,6470800,100
20200528,93342080,6470300,100
20200528,93342080,6470100,100
20200528,93342080,6470100,100
20200528,93342080,6470100,100
20200528,93342080,6470000,100
20200528,93342080,6479900,100
20200528,93342260,6480000,100
20200528,93342690,6471000,100
20200528,93344040,6471000,100
20200528,93344050,6471000,100
20200528,93345690,6471000,100
20200528,93346230,6473000,100
20200528,93346770,6480000,300
20200528,93346860,6480000,100
20200528,93347200,6473000,100
20200528,93347200,6470100,100
20200528,93347350,6470100,100
20200528,93349350,6478800,200
20200528,93349350,6479900,100
20200528,93349350,6480000,100
20200528,93349350,6480000,100
20200528,93349350,6480000,100
20200528,93349350,6480000,500
20200528,93349350,6480000,400
20200528,93351570,6480600,100
20200528,93353570,6480600,100
20200528,93353790,6480600,100
20200528,93353960,6480700,100
20200528,93353960,6480700,100
20200528,93353960,6481000,100
20200528,93354030,6481000,700
20200528,93354120,6480700,100
20200528,93355220,6489500,100
20200528,93356020,6480800,100
20200528,93356670,6480800,100
20200528,93356670,6480700,100
20200528,93356670,6480600,400
20200528,93356670,6480600,100
20200528,93356670,6480000,5000
20200528,93356670,6476000,100
20200528,93356670,6471200,100
20200528,93356670,6471100,100
20200528,93356670,6471100,100
20200528,93356670,6471000,100
20200528,93356670,6470800,100
20200528,93356670,6470800,200
20200528,93356670,6470200,100
20200528,93356670,6470100,100
20200528,93357580,6489400,100
20200528,93357580,6489500,100
20200528,93357600,6489500,200
20200528,93357610,6489600,200
20200528,93357610,6489600,200
20200528,93357610,6489600,100
20200528,93357610,6489600,200
20200528,93357730,6489400,100
20200528,93357730,6489400,100
20200528,93357860,6490000,100
20200528,93358200,6491500,100
20200528,93358280,6498500,100
20200528,93358280,6498600,100
20200528,93358690,6489500,100
20200528,93400140,6490000,100
20200528,93402500,6498400,100
20200528,93402850,6480800,100
20200528,93403260,6498500,100
20200528,93403260,6498600,100
20200528,93403500,6480900,100
20200528,93406010,6486100,100
20200528,93409640,6490000,100
20200528,93411770,6500000,500
20200528,93412400,6490000,100
20200528,93412660,6500000,100
20200528,93414490,6490100,100
20200528,93414490,6490000,100
20200528,93415900,6500000,100
20200528,93416280,6500000,100
20200528,93417190,6499100,100
20200528,93417880,6499100,100
20200528,93417880,6499100,100
20200528,93418680,6500000,100
20200528,93421480,6490000,100
20200528,93421980,6490100,200
20200528,93421980,6490000,100
20200528,93421980,6490000,100
20200528,93422010,6499100,100
20200528,93424690,6499000,100
20200528,93424690,6499900,100
20200528,93424690,6490000,100
20200528,93425620,6490000,100
20200528,93427830,6499000,100
20200528,93431690,6499700,100
20200528,93431690,6499900,100
20200528,93431690,6500000,300
20200528,93431690,6500000,100
20200528,93431690,6500000,200
20200528,93432380,6497800,100
20200528,93432500,6500000,100
20200528,93437500,6500000,100
20200528,93439480,6500000,100
20200528,93440370,6499000,100
20200528,93441330,6497900,100
20200528,93441330,6497800,100
20200528,93441350,6497800,100
20200528,93443000,6499300,300
20200528,93443000,6491100,100
20200528,93443100,6499000,100
20200528,93443790,6499300,100
20200528,93444220,6500000,100
20200528,93444880,6499300,100
20200528,93445870,6499900,100
20200528,93445870,6500000,500
20200528,93446200,6500000,100
20200528,93446780,6500000,100
20200528,93451630,6499800,100
20200528,93451630,6500000,200
20200528,93451630,6500000,100
20200528,93451630,6500000,22
20200528,93451630,6503100,78
20200528,93454770,6503100,100
20200528,93455160,6500000,100
20200528,93459800,6510000,100
20200528,93501550,6503100,100
20200528,93501720,6510000,100
20200528,93501800,6503100,100
20200528,93501800,6500100,100
20200528,93501990,6503100,100
20200528,93502510,6510000,100
20200528,93502750,6529100,100
20200528,93502750,6529200,100
20200528,93503210,6510000,100
20200528,93503770,6510100,100
20200528,93507170,6511000,100
20200528,93507340,6528800,100
20200528,93507340,6528900,100
20200528,93512650,6510100,100
20200528,93512650,6510100,100
20200528,93512650,6510100,100
20200528,93515650,6510100,100
20200528,93515650,6510100,100
20200528,93515660,6510100,100
20200528,93515660,6510100,100
20200528,93515660,6510100,100
20200528,93515660,6510100,100
20200528,93517150,6522600,100
20200528,93517520,6522700,100
20200528,93518320,6511000,100
20200528,93518320,6510100,100
20200528,93518320,6510100,100
20200528,93518320,6510100,100
20200528,93519030,6516000,100
20200528,93519620,6515900,100
20200528,93522040,6515900,100
20200528,93523540,6512800,100
20200528,93524090,6515900,100
20200528,93525010,6511900,100
20200528,93525770,6511900,100
20200528,93525770,6510100,100
20200528,93526840,6511800,100
20200528,93526840,6510000,100
20200528,93526940,6511900,100
20200528,93527080,6511900,100
20200528,93527680,6510000,100
20200528,93527680,6510000,100
20200528,93527690,6508700,100
20200528,93529680,6508700,100
20200528,93531680,6510000,100
20200528,93531680,6510000,200
20200528,93531680,6511000,200
20200528,93535650,6510000,100
20200528,93536750,6510000,100
20200528,93536750,6508700,100
20200528,93537060,6509400,100
20200528,93537410,6509400,100
20200528,93538600,6509400,100
20200528,93544380,6509400,100
20200528,93545110,6509400,100
20200528,93546820,6505000,100
20200528,93550480,6505000,200
20200528,93550740,6504500,100
20200528,93550740,6504500,100
20200528,93550740,6504500,100
20200528,93550740,6501000,100
20200528,93550740,6500600,100
20200528,93551660,6500600,200
20200528,93551660,6500600,100
20200528,93553650,6504500,100
20200528,93554760,6500600,100
20200528,93555550,6504500,100
20200528,93600360,6504500,100
20200528,93601270,6504500,71
20200528,93602660,6505500,100
20200528,93603430,6505500,100
20200528,93603430,6504500,29
20200528,93603430,6504500,71
20200528,93603450,6504500,29
20200528,93603450,6504500,71
20200528,93603750,6504500,29
20200528,93603750,6501000,71
20200528,93604430,6502000,100
20200528,93604430,6501000,29
20200528,93604430,6501000,71
20200528,93604550,6504500,100
20200528,93605520,6509300,100
20200528,93605520,6509400,100
20200528,93605520,6509400,100
20200528,93607550,6501000,29
20200528,93607550,6501000,71
20200528,93608260,6504500,100
20200528,93608260,6501000,29
20200528,93608260,6501000,100
20200528,93608480,6501000,100
20200528,93610140,6501000,100
20200528,93610670,6501000,100
20200528,93610690,6501000,100
20200528,93611440,6501000,500
20200528,93611600,6501000,71
20200528,93611600,6503000,29
20200528,93614740,6503000,100
20200528,93615620,6501000,100
20200528,93615680,6503000,171
20200528,93615800,6504300,29
20200528,93615800,6501000,71
20200528,93620010,6503400,100
20200528,93620010,6503500,100
20200528,93620080,6504500,900
20200528,93622750,6504500,900
20200528,93622750,6502000,100
20200528,93622750,6501300,100
20200528,93622750,6501000,200
20200528,93622750,6501000,100
20200528,93622750,6501000,100
20200528,93622750,6501000,200
20200528,93622750,6500600,600
20200528,93622750,6500600,200
20200528,93622750,6500600,100
20200528,93622750,6500000,100
20200528,93622750,6500000,100
20200528,93622760,6500000,100
20200528,93622760,6500000,200
20200528,93622760,6500000,100
20200528,93622760,6500000,100
20200528,93622760,6500000,100
20200528,93622760,6500000,100
20200528,93622760,6500000,100
20200528,93625100,6503400,200
20200528,93626290,6509100,100
20200528,93627640,6501100,100
20200528,93629910,6501100,100
20200528,93630050,6501100,100
20200528,93630080,6500000,100
20200528,93630080,6500000,100
20200528,93630640,6498900,100
20200528,93631810,6498900,100
20200528,93631810,6498900,100
20200528,93632250,6498900,100
20200528,93632630,6498900,100
20200528,93632630,6498900,100
20200528,93633670,6490000,100
20200528,93634120,6498800,100
20200528,93635490,6490000,100
20200528,93636080,6498800,100
20200528,93636970,6490000,100
20200528,93636970,6490000,200
20200528,93636970,6490000,100
20200528,93636970,6490000,200
20200528,93636970,6490000,200
20200528,93636970,6490000,100
20200528,93636970,6490000,100
20200528,93636970,6490000,100
20200528,93636970,6490000,100
20200528,93636970,6490000,100
20200528,93639740,6490100,100
20200528,93639740,6490000,100
20200528,93640300,6490000,100
20200528,93641520,6490000,100
20200528,93642640,6489600,100
20200528,93642730,6489500,100
20200528,93643650,6489200,100
20200528,93644350,6488800,100
20200528,93645380,6482000,100
20200528,93645600,6489200,100
20200528,93647660,6482000,100
20200528,93648640,6481800,100
20200528,93649040,6481800,100
20200528,93651640,6481200,100
20200528,93653350,6481200,100
20200528,93654640,6481000,100
20200528,93654650,6481000,100
20200528,93654680,6481000,100
20200528,93655240,6481000,100
20200528,93659500,6481000,100
20200528,93659890,6481000,100
20200528,93700020,6481000,100
20200528,93700020,6480900,100
20200528,93700660,6480900,100
20200528,93701300,6480800,100
20200528,93701600,6480800,100
20200528,93702030,6481000,100
20200528,93705430,6480800,100
20200528,93705540,6480100,100
20200528,93705870,6480100,700
20200528,93706740,6481000,100
20200528,93707180,6480100,200
20200528,93707190,6480100,100
20200528,93707230,6480100,100
20200528,93708960,6480300,200
20200528,93709330,6481000,100
20200528,93710320,6480900,100
20200528,93710320,6480300,300
20200528,93710320,6480200,100
20200528,93710320,6480000,300
20200528,93710320,6480000,100
20200528,93710320,6480000,200
20200528,93710320,6480000,400
20200528,93715010,6480300,100
20200528,93715310,6481000,100
20200528,93715540,6480000,200
20200528,93715540,6480000,100
20200528,93717920,6480300,100
20200528,93717920,6480000,500
20200528,93717920,6480000,100
20200528,93717920,6480000,100
20200528,93717920,6480000,100
20200528,93717920,6479900,1300
20200528,93718280,6479900,100
20200528,93719310,6479900,100
20200528,93720030,6480000,100
20200528,93721280,6480600,200
20200528,93721330,6480600,400
20200528,93721420,6481000,100
20200528,93722210,6480600,300
20200528,93722820,6480300,100
20200528,93725970,6479900,100
20200528,93726640,6474700,100
20200528,93728590,6474700,100
20200528,93728620,6472200,100
20200528,93728620,6479700,100
20200528,93729450,6474700,100
20200528,93729770,6480000,100
20200528,93729970,6480000,100
20200528,93730190,6480300,100
20200528,93731580,6480300,300
20200528,93732010,6474700,300
20200528,93732010,6472000,100
20200528,93732010,6472000,100
20200528,93732010,6471800,100
20200528,93732010,6471800,500
20200528,93732190,6480400,100
20200528,93732930,6480400,100
20200528,93734480,6480800,100
20200528,93734670,6481000,100
20200528,93734740,6481200,100
20200528,93735210,6480800,100
20200528,93736040,6480700,200
20200528,93736520,6480400,100
20200528,93737830,6480500,100
20200528,93738120,6480300,100
20200528,93738120,6480300,100
20200528,93738240,6479700,200
20200528,93738240,6479700,100
20200528,93738240,6474800,100
20200528,93738240,6472100,100
20200528,93738240,6470800,100
20200528,93738240,6470700,200
20200528,93738580,6480100,100
20200528,93741720,6480800,100
20200528,93741720,6480000,100
20200528,93742760,6480000,300
20200528,93744610,6489200,100
20200528,93746740,6480800,100
20200528,93749470,6480800,100
20200528,93749860,6489100,100
20200528,93751030,6489100,100
20200528,93751030,6489200,100
20200528,93751090,6480800,100
20200528,93754700,6489200,100
20200528,93754700,6489200,100
20200528,93754700,6489200,100
20200528,93754700,6489200,100
20200528,93759030,6489200,100
20200528,93759030,6481700,100
20200528,93759030,6480800,100
20200528,93759030,6480100,100
20200528,93759030,6480100,100
20200528,93759030,6480000,100
20200528,93759030,6480000,100
20200528,93759030,6480000,100
20200528,93759030,6480000,100
20200528,93759030,6480000,100
20200528,93759780,6489500,100
20200528,93801870,6481000,100
20200528,93802770,6480900,100
20200528,93802810,6489600,100
20200528,93803390,6489700,100
20200528,93805380,6490100,100
20200528,93806230,6480800,100
20200528,93807080,6489600,100
20200528,93808790,6499700,100
20200528,93810170,6499800,100
20200528,93810370,6481000,100
20200528,93813450,6499400,100
20200528,93813450,6499400,100
20200528,93813630,6489500,100
20200528,93814260,6499400,100
20200528,93818860,6499400,100
20200528,93818860,6499400,100
20200528,93818860,6499400,100
20200528,93818860,6499400,100
20200528,93818860,6499400,100
20200528,93820800,6499400,100
20200528,93823400,6499400,100
20200528,93823400,6499400,100
20200528,93824200,6495000,100
20200528,93824730,6491000,100
20200528,93824730,6491000,100
20200528,93824730,6491000,100
20200528,93824730,6491000,100
20200528,93827890,6491500,100
20200528,93829220,6495000,100
20200528,93829220,6495000,100
20200528,93830830,6495400,100
20200528,93833030,6495500,100
20200528,93835000,6500000,100
20200528,93835000,6500000,100
20200528,93835000,6500000,100
20200528,93836700,6500000,100
20200528,93837560,6495500,100
20200528,93838730,6500000,300
20200528,93838770,6500000,100
20200528,93841190,6495500,100
20200528,93843750,6495500,100
20200528,93845030,6495400,100
20200528,93845030,6495400,100
20200528,93847200,6495500,100
20200528,93848730,6495500,300
20200528,93848770,6495900,100
20200528,93850910,6495500,100
20200528,93850910,6495500,200
20200528,93852060,6496000,100
20200528,93855600,6500000,100
20200528,93858990,6500000,200
20200528,93859110,6508800,100
20200528,93859950,6500000,100
20200528,93900750,6508400,100
20200528,93902830,6508300,100
20200528,93902830,6508400,100
20200528,93903400,6508400,100
20200528,93904080,6508300,100
