nTradingDay,nTime,ap1,ap2,ap3,ap4,ap5,av1,av2,av3,av4,av5,bp1,bp2,bp3,bp4,bp5,bv1,bv2,bv3,bv4,bv5
20200526,102754000,6779000,6779900,6780000,6781800,6782000,100,100,100,200,200,6773000,6772100,6772000,6771000,6770000,600,100,200,500,1900
20200526,102757000,6779900,6780000,6781800,6782000,6789700,100,100,200,200,500,6773300,6773000,6772100,6772000,6771000,300,600,100,200,500
20200526,102800000,6780000,6781800,6782000,6789700,6790000,100,200,200,500,1200,6779900,6773500,6773300,6773000,6772100,200,100,400,600,100
20200526,102803000,6781800,6782000,6789300,6789700,6790000,200,200,100,500,1200,6779900,6773500,6773300,6773000,6772000,200,100,400,600,300
20200526,102806000,6781800,6782000,6789300,6789700,6790000,100,200,100,500,1100,6779900,6777000,6773500,6773300,6773000,200,200,100,400,600
20200526,102809000,6789300,6789700,6790000,6790500,6790700,100,500,1100,800,200,6782000,6779900,6777000,6775300,6773500,100,200,200,200,100
20200526,102812000,6789300,6789700,6790000,6790500,6790700,100,500,1100,800,200,6782000,6780000,6779900,6777000,6775300,100,100,200,200,200
20200526,102815000,6789300,6789700,6790000,6790500,6790700,100,500,1100,800,200,6782000,6780000,6779900,6777000,6775300,100,200,200,200,200
20200526,102818000,6789300,6789700,6790000,6790500,6790700,100,500,1100,800,200,6780000,6779900,6777000,6775300,6775000,200,200,200,200,100
20200526,102821000,6789300,6789700,6790000,6790500,6790700,100,500,1100,800,200,6780000,6777000,6775300,6775000,6773300,200,200,200,100,400
20200526,102824000,6780000,6789300,6789700,6790000,6790500,500,100,500,1100,800,6777000,6775300,6775000,6773300,6773000,200,200,100,400,600
20200526,102827000,6780000,6789200,6789300,6789500,6789700,100,200,100,200,500,6777000,6775300,6775000,6773300,6773000,400,200,100,400,600
20200526,102830000,6789000,6789200,6789300,6789500,6789700,100,100,200,200,500,6777000,6775300,6775000,6773300,6773000,400,200,100,400,600
20200526,102833000,6788900,6789000,6789200,6789300,6789500,500,600,200,100,200,6777000,6775300,6775000,6773300,6773000,400,200,100,400,600
20200526,102836000,6788900,6789000,6789200,6789300,6789500,500,600,200,100,200,6780000,6777000,6775300,6775000,6773300,300,400,200,100,400
20200526,102839000,6788000,6788700,6788900,6789000,6789200,100,100,500,600,300,6777000,6775300,6775000,6773300,6773000,100,200,100,400,600
20200526,102842000,6777000,6788000,6788700,6788900,6789000,300,100,100,500,600,6775300,6775000,6773300,6773000,6772000,200,100,400,600,300
20200526,102845000,6788000,6788700,6788900,6789000,6789200,100,100,500,600,300,6780000,6775300,6775000,6773300,6773000,1300,300,100,400,600
20200526,102848000,6788700,6788900,6789000,6789200,6789300,100,500,600,300,100,6780000,6775300,6775000,6773300,6773000,1100,300,100,400,600
20200526,102851000,6788700,6788900,6789000,6789200,6789300,100,500,600,300,100,6780000,6777400,6775300,6775000,6773300,800,100,300,100,400
20200526,102854000,6788700,6788900,6789000,6789200,6789300,100,500,800,400,100,6780000,6777400,6775300,6775000,6773300,800,100,300,100,400
20200526,102857000,6788300,6788700,6788900,6789000,6789200,100,300,500,700,400,6780000,6777400,6775300,6775000,6773300,800,100,300,100,400
20200526,102900000,6788300,6788700,6788900,6789000,6789200,100,300,500,700,400,6780000,6777400,6775300,6775000,6773300,600,100,300,100,400
20200526,102903000,6785000,6788700,6788900,6789000,6789200,700,400,500,700,400,6780000,6777400,6777000,6775300,6775000,300,100,100,200,100
20200526,102906000,6785000,6788700,6788900,6789000,6789200,200,400,500,700,400,6780500,6780000,6777400,6777000,6775300,600,300,100,100,200
20200526,102909000,6788900,6789000,6789200,6789300,6789500,500,700,400,100,200,6788700,6785000,6780500,6780000,6778000,100,600,600,300,100
20200526,102915000,6788900,6789000,6789200,6789300,6789500,500,700,400,100,200,6788700,6785000,6780500,6780000,6778000,100,600,600,300,100
20200526,102918000,6788900,6789000,6789200,6789300,6789500,600,700,400,100,200,6788700,6785000,6780500,6780000,6778000,100,600,600,400,100
20200526,102921000,6788900,6789000,6789200,6789300,6789500,600,700,400,100,200,6785000,6780500,6780000,6778000,6777400,600,600,600,100,100
20200526,102924000,6789200,6789300,6789500,6789700,6790000,400,100,200,500,1000,6789000,6788700,6785000,6780500,6780000,600,100,600,600,600
20200526,102927000,6789200,6789300,6789500,6789700,6790000,300,100,200,500,1000,6789000,6788700,6785000,6780500,6780000,500,100,600,600,600
20200526,102930000,6789500,6789700,6790000,6790500,6790700,200,500,1000,700,200,6789000,6788700,6785000,6780500,6780000,200,100,600,600,500
20200526,102933000,6789500,6789700,6790000,6790500,6790700,200,500,1000,700,200,6789200,6789000,6788700,6785000,6780500,100,200,100,600,600
20200526,102936000,6789500,6789700,6790000,6790500,6790700,200,500,1000,700,200,6789000,6788700,6785000,6780500,6780000,200,100,600,600,500
20200526,102939000,6789500,6789700,6790000,6790500,6790700,200,500,1000,700,200,6789000,6788700,6785000,6780500,6780000,100,100,600,600,500
20200526,102942000,6789700,6790000,6790500,6790700,6790800,500,1000,700,200,100,6789000,6788700,6785000,6780500,6780000,100,100,600,600,500
20200526,102945000,6789000,6789700,6790000,6790500,6790700,100,500,1000,700,200,6785000,6780500,6780000,6778000,6777000,600,600,500,100,100
20200526,102948000,6789000,6789700,6790000,6790500,6790700,100,500,1000,700,200,6785000,6780500,6780000,6778000,6777000,600,600,500,100,100
20200526,102951000,6789700,6790000,6790500,6790700,6790800,400,1000,700,200,100,6785000,6780500,6780000,6778000,6777000,600,600,400,100,100
20200526,102954000,6789700,6789900,6790000,6790500,6790700,500,100,1000,700,200,6785000,6780500,6780000,6778000,6777000,600,600,200,100,100
20200526,102957000,6788700,6789700,6789900,6790000,6790500,100,500,100,1000,700,6785000,6780500,6780000,6778000,6777000,600,600,200,100,100
20200526,103000000,6789700,6789900,6790000,6790500,6790700,500,100,1000,700,200,6785000,6780500,6780000,6779500,6778000,100,600,200,100,100
20200526,103003000,6789700,6789900,6790000,6790500,6790700,100,100,1300,700,200,6785000,6780500,6780000,6779500,6778000,100,600,200,100,100
20200526,103006000,6789900,6790000,6790500,6790700,6790800,100,1300,700,200,100,6785000,6780500,6780000,6779500,6778000,100,600,500,100,100
20200526,103009000,6790000,6790500,6790700,6790800,6791500,700,700,200,100,200,6780500,6780000,6779500,6778000,6777000,600,500,100,100,100
20200526,103012000,6790500,6790700,6790800,6791500,6792000,400,200,100,200,300,6780500,6780000,6779500,6778000,6777000,600,500,100,100,100
20200526,103015000,6790500,6790700,6790800,6791500,6792000,400,200,100,200,300,6789700,6780600,6780500,6780000,6779500,100,200,600,500,100
20200526,103018000,6790500,6790700,6790800,6791500,6792000,500,200,100,200,300,6780600,6780500,6780000,6779500,6778000,200,600,500,100,100
20200526,103021000,6790000,6790500,6790700,6790800,6791500,200,300,200,100,200,6780600,6780500,6780000,6779500,6778000,200,600,500,100,100
20200526,103024000,6789700,6790000,6790500,6790700,6790800,100,200,300,200,100,6780600,6780500,6780000,6779500,6778000,200,600,500,100,100
20200526,103027000,6790000,6790500,6790700,6790800,6791500,100,300,200,100,200,6780600,6780500,6780000,6779500,6778000,200,600,500,100,100
20200526,103030000,6790000,6790500,6790700,6790800,6791500,100,300,200,100,200,6780600,6780500,6780000,6779500,6778000,200,600,500,100,200
20200526,103033000,6790700,6790800,6791500,6791600,6792000,200,100,200,100,300,6780600,6780500,6780000,6779500,6778000,200,600,500,100,200
20200526,103036000,6790500,6790700,6790800,6791500,6791600,100,200,100,200,100,6790000,6780600,6780500,6780000,6779500,100,100,600,500,100
20200526,103039000,6790700,6790800,6791500,6791600,6792000,200,100,200,100,300,6790000,6789700,6780600,6780500,6780000,100,400,100,600,500
20200526,103042000,6790700,6790800,6791500,6791600,6792000,200,100,200,100,300,6789700,6780600,6780500,6780000,6779500,400,100,600,500,100
20200526,103045000,6790000,6790700,6790800,6791500,6791600,363,300,100,200,100,6789700,6780500,6780000,6779500,6778000,100,600,500,100,200
20200526,103048000,6791500,6791600,6792000,6792200,6793000,63,100,300,200,800,6780500,6780000,6779500,6778000,6777000,600,500,100,200,100
20200526,103051000,6791500,6791600,6792000,6792200,6793000,63,100,300,200,800,6790000,6780500,6780000,6779500,6778000,100,600,500,100,200
20200526,103054000,6794900,6795000,6795600,6795700,6795800,220,1200,100,100,1000,6793000,6791600,6791500,6780500,6780000,100,200,37,600,500
20200526,103057000,6794900,6795000,6795600,6795700,6795800,220,1200,100,100,1000,6791600,6791500,6790000,6780900,6780500,200,37,200,100,600
20200526,103100000,6793000,6794900,6795000,6795600,6795700,100,120,1200,100,100,6791600,6791500,6790000,6780900,6780500,200,37,200,100,600
20200526,103103000,6793000,6794900,6795000,6795600,6795700,100,120,900,100,100,6791500,6790000,6786100,6780900,6780500,37,200,100,100,600
20200526,103106000,6791500,6794900,6795000,6795600,6795700,63,120,900,100,100,6790000,6789000,6786100,6780900,6780500,200,100,100,100,600
20200526,103109000,6794800,6794900,6795000,6795600,6795700,100,120,1000,100,100,6793000,6791500,6790000,6789000,6786100,1037,1000,200,100,100
20200526,103112000,6793200,6794800,6794900,6795000,6795600,100,100,120,1000,100,6791500,6790000,6789000,6786100,6780900,737,300,100,100,100
20200526,103115000,6794900,6795000,6795600,6795700,6795800,120,1000,100,500,1000,6791500,6790000,6789000,6786100,6780900,637,300,100,100,100
20200526,103118000,6793000,6794900,6795000,6795600,6795700,100,120,1000,100,500,6791500,6790000,6789000,6786100,6780900,337,300,100,100,100
20200526,103121000,6795000,6795600,6795700,6795800,6796000,320,100,500,1000,100,6791500,6790000,6786100,6780900,6780500,137,300,100,100,600
20200526,103124000,6791500,6795000,6795600,6795700,6795800,63,320,100,500,1000,6790000,6789000,6786100,6780900,6780500,300,200,100,100,600
20200526,103127000,6790000,6791500,6795000,6795600,6795700,300,163,320,100,500,6789000,6786100,6780900,6780500,6780000,200,100,100,600,600
20200526,103130000,6790000,6791500,6794700,6795000,6795600,200,100,100,320,100,6786100,6780900,6780500,6780000,6778000,100,100,600,600,200
20200526,103133000,6794700,6795000,6795600,6795700,6795800,100,420,100,500,1100,6790000,6786100,6780900,6780500,6780000,800,100,100,600,600
20200526,103136000,6795600,6795700,6795800,6796000,6797000,100,600,1100,100,5100,6795000,6790000,6786100,6780900,6780500,80,600,100,100,600
20200526,103139000,6791500,6793000,6794900,6795000,6795600,100,100,100,2920,100,6790000,6786100,6780900,6780500,6780000,500,100,100,600,600
20200526,103142000,6791500,6793000,6793200,6794900,6795000,100,100,100,100,3020,6790000,6786100,6780900,6780500,6780000,300,100,100,600,600
20200526,103145000,6791500,6793000,6793200,6794900,6795000,200,100,100,100,100,6790000,6786100,6780900,6780500,6780000,200,100,100,600,600
20200526,103148000,6791500,6793000,6793200,6794900,6795000,200,100,100,100,200,6790000,6786100,6780900,6780500,6780000,100,100,100,600,600
20200526,103151000,6791400,6791500,6793000,6793200,6794600,200,200,100,100,100,6790000,6786100,6780900,6780500,6780000,200,100,100,600,300
20200526,103154000,6790000,6791400,6791500,6793000,6793200,200,200,300,100,100,6786100,6783000,6780900,6780500,6780000,100,500,100,600,300
20200526,103157000,6790000,6791400,6791500,6793000,6793200,100,200,200,100,100,6783000,6780900,6780500,6780000,6778000,500,100,600,300,200
20200526,103200000,6790000,6791400,6791500,6793000,6793200,500,200,200,100,100,6783000,6780900,6780500,6780000,6778000,500,100,600,300,200
20200526,103203000,6790000,6791000,6791400,6791500,6793000,600,300,200,200,100,6783000,6780900,6780500,6780000,6778000,500,100,600,300,200
20200526,103206000,6789900,6790000,6791000,6791400,6791500,100,800,300,200,200,6783000,6780900,6780500,6780000,6778000,400,100,600,300,200
20200526,103209000,6790000,6791000,6791400,6791500,6793000,800,300,200,200,100,6789900,6783000,6780900,6780500,6780000,200,400,100,600,300
20200526,103212000,6789900,6790000,6790500,6791000,6791400,300,800,100,300,200,6783000,6780900,6780500,6780000,6778000,400,100,600,300,200
20200526,103215000,6788800,6789900,6790000,6790500,6791000,400,200,1000,100,300,6783000,6781000,6780900,6780500,6780000,400,100,100,600,300
20200526,103218000,6789900,6790000,6790500,6791000,6791400,200,1100,100,300,200,6783000,6781000,6780900,6780500,6780000,400,100,100,600,300
20200526,103221000,6788600,6789500,6789900,6790000,6790500,100,400,300,2200,100,6783000,6781000,6780900,6780500,6780000,1200,100,100,600,300
20200526,103224000,6789500,6789800,6789900,6790000,6790500,400,500,400,2200,100,6783000,6781000,6780900,6780500,6780000,900,100,100,600,300
20200526,103227000,6789500,6789800,6789900,6790000,6790500,400,500,400,2200,100,6783000,6781000,6780900,6780500,6780000,700,100,100,600,300
20200526,103230000,6789500,6789800,6789900,6790000,6790500,300,500,300,1800,100,6783000,6781000,6780900,6780500,6780000,600,100,100,600,300
20200526,103233000,6789000,6789400,6789500,6789800,6789900,100,400,300,500,300,6783000,6781000,6780900,6780500,6780000,400,100,100,600,300
20200526,103236000,6788800,6789000,6789400,6789500,6789800,400,100,400,500,500,6783000,6781000,6780900,6780500,6780000,300,100,100,600,300
20200526,103239000,6789000,6789400,6789500,6789800,6789900,100,400,500,500,300,6783000,6781000,6780900,6780500,6780000,100,100,100,600,600
20200526,103242000,6789000,6789400,6789500,6789800,6789900,200,400,500,500,300,6780900,6780500,6780000,6778000,6777000,100,600,600,200,100
20200526,103245000,6780900,6789000,6789400,6789500,6789800,100,200,400,500,500,6780500,6780000,6778000,6777000,6775300,600,600,200,100,200
20200526,103248000,6788900,6789000,6789400,6789500,6789800,300,300,400,500,500,6780000,6778000,6777000,6775300,6775000,600,200,100,200,100
20200526,103251000,6783000,6788900,6789000,6789400,6789500,100,300,300,400,500,6780000,6778000,6777000,6775300,6775000,600,200,100,200,100
20200526,103254000,6783000,6788400,6788900,6789000,6789400,100,200,300,300,400,6780000,6778000,6777000,6775300,6775000,400,200,100,200,100
20200526,103257000,6783000,6788400,6788900,6789000,6789400,200,200,300,300,400,6780000,6778000,6777000,6775300,6775000,200,200,100,200,200
20200526,103300000,6788400,6788900,6789000,6789400,6789500,100,300,300,400,500,6780000,6778000,6777000,6775300,6775000,100,200,100,200,200
20200526,103303000,6780000,6788400,6788900,6789000,6789400,300,200,300,300,400,6778000,6777000,6775300,6775000,6772000,100,100,200,200,200
20200526,103306000,6780000,6788400,6788900,6789000,6789400,300,200,300,300,400,6778000,6777000,6775300,6775000,6772000,100,100,200,200,200
20200526,103309000,6778000,6780000,6788400,6788900,6789000,100,300,100,300,300,6777000,6775300,6775000,6772000,6771000,100,200,200,200,500
20200526,103312000,6780000,6788900,6789000,6789400,6789500,300,300,200,400,500,6778000,6777000,6775300,6775000,6772000,100,100,200,200,200
20200526,103315000,6780000,6788900,6789000,6789400,6789500,300,300,200,400,500,6777000,6775300,6775000,6772000,6771000,100,200,200,200,500
20200526,103318000,6780000,6788900,6789000,6789400,6789500,300,300,200,400,500,6775300,6775000,6772000,6771000,6770000,200,200,200,500,900
20200526,103321000,6781000,6788900,6789000,6789400,6789500,100,300,200,400,500,6775300,6775000,6772000,6771000,6770000,100,200,300,500,900
20200526,103324000,6777900,6780000,6781000,6788900,6789000,500,200,100,300,200,6775000,6772000,6771000,6770000,6769800,200,300,500,1000,100
20200526,103327000,6777900,6780000,6781000,6788900,6789000,500,200,100,300,200,6775000,6772000,6771000,6770000,6769800,200,300,500,1000,100
20200526,103330000,6775300,6777000,6777900,6780000,6781000,100,300,500,200,100,6772000,6771000,6770000,6769800,6768800,300,500,1000,100,200
20200526,103333000,6775300,6777900,6780000,6781000,6788900,100,500,200,100,300,6772000,6771000,6770000,6769800,6768800,300,500,1000,100,100
20200526,103336000,6774000,6775000,6775300,6775400,6777900,200,100,100,200,500,6771000,6770000,6769800,6768800,6768000,500,1000,100,100,100
20200526,103339000,6774000,6775000,6775300,6775400,6777900,200,100,100,200,500,6771000,6770000,6769800,6768800,6768000,500,1100,100,100,100
20200526,103342000,6774000,6775000,6775300,6777900,6780000,100,100,100,500,200,6771000,6770000,6769800,6768800,6768000,300,1100,100,100,100
20200526,103345000,6777900,6780000,6781000,6788900,6789000,400,200,100,300,100,6775300,6771000,6770000,6769800,6768800,300,300,1100,100,100
20200526,103348000,6777900,6780000,6781000,6788900,6789000,400,200,100,300,100,6775300,6771800,6771000,6770100,6770000,200,100,300,100,1100
20200526,103351000,6777900,6781000,6788900,6789000,6789500,300,100,300,100,500,6775300,6774000,6771800,6771000,6770100,200,500,100,300,100
20200526,103354000,6777900,6781000,6782200,6788800,6788900,300,100,100,100,300,6775300,6774000,6773000,6771800,6771000,200,500,500,100,300
20200526,103357000,6777800,6777900,6781000,6782200,6788800,200,100,100,100,100,6775300,6774000,6773000,6771800,6771000,100,500,500,100,300
20200526,103400000,6777900,6781000,6782200,6788800,6788900,100,200,100,100,300,6775300,6774000,6773000,6771800,6771000,200,500,500,100,300
20200526,103403000,6777900,6781000,6782200,6783900,6784000,100,200,100,100,100,6774000,6773000,6771800,6771000,6770100,500,500,100,300,100
20200526,103406000,6777900,6781000,6782200,6782900,6783000,100,200,100,200,100,6774100,6774000,6773000,6771800,6771000,100,500,500,100,300
20200526,103409000,6777900,6781000,6782200,6782900,6783000,100,200,100,200,100,6774100,6774000,6773000,6771800,6771000,100,500,500,100,300
20200526,103412000,6780000,6781000,6782200,6782900,6783000,100,100,100,200,100,6774100,6774000,6773000,6771800,6771000,100,500,500,100,300
20200526,103415000,6780000,6781000,6782200,6782900,6783000,100,100,100,200,100,6774100,6774000,6773000,6771800,6771000,100,500,500,100,1100
20200526,103418000,6780000,6781000,6782200,6782900,6783000,100,100,100,200,100,6774100,6774000,6773000,6771000,6770100,100,500,500,1100,100
20200526,103421000,6780000,6781000,6782200,6782900,6783000,100,100,100,200,100,6774100,6773000,6771000,6770100,6770000,100,500,1100,100,1100
20200526,103424000,6782200,6782900,6783000,6783900,6784000,100,200,100,100,100,6781000,6774100,6773000,6771000,6770100,100,100,500,1100,100
20200526,103427000,6783900,6784000,6788800,6788900,6789500,100,100,100,300,200,6781000,6774100,6773000,6771000,6770100,100,100,500,1100,100
20200526,103430000,6782200,6783900,6784000,6787000,6787100,100,200,100,100,300,6781000,6780000,6775000,6774100,6773000,100,500,100,100,500
20200526,103433000,6780200,6782200,6783900,6784000,6787000,200,100,200,100,100,6780000,6775000,6774100,6773000,6771000,500,100,100,500,1100
20200526,103436000,6780200,6782200,6783900,6784000,6787000,200,100,100,100,100,6780000,6775000,6774800,6774100,6773000,400,100,100,100,500
20200526,103439000,6780200,6782200,6783900,6784000,6784100,300,100,100,100,100,6780000,6775000,6774800,6774100,6774000,100,100,100,100,100
20200526,103442000,6779600,6779700,6780200,6782200,6783900,200,200,300,100,100,6775000,6774800,6774100,6774000,6773000,100,100,100,100,500
20200526,103445000,6775000,6779000,6779600,6779700,6780200,400,100,200,200,300,6774800,6774100,6774000,6773000,6771000,100,100,100,500,1100
20200526,103448000,6775000,6779000,6779600,6779700,6780000,500,100,200,200,200,6774800,6774100,6774000,6773000,6771000,100,100,100,500,1100
20200526,103451000,6775000,6778400,6778500,6779000,6779600,500,100,100,100,200,6774800,6774100,6774000,6773000,6771000,100,100,100,500,1100
20200526,103454000,6775000,6778400,6778500,6779000,6779600,500,100,100,100,200,6774800,6774000,6773000,6771000,6770100,100,100,500,1100,100
20200526,103457000,6775000,6778400,6778500,6779000,6779600,500,100,100,100,200,6774800,6774000,6773000,6771000,6770100,100,100,500,1100,100
20200526,103500000,6775000,6778400,6778500,6779000,6779600,300,100,100,100,200,6774800,6774000,6773000,6771000,6770100,100,100,500,1100,100
20200526,103503000,6775000,6778400,6778500,6779000,6779600,200,100,100,100,200,6774000,6773000,6771000,6770100,6770000,100,500,1100,100,1200
20200526,103506000,6778500,6779000,6779600,6779700,6780000,100,100,200,200,500,6775000,6774000,6773000,6771000,6770100,200,100,500,1100,100
20200526,103509000,6779000,6780000,6780200,6783900,6784000,100,500,200,100,100,6775000,6774000,6773000,6771000,6770100,200,100,500,1100,100
20200526,103512000,6779000,6780000,6780200,6783900,6784000,100,500,200,100,100,6775000,6774000,6773000,6771000,6770100,100,100,500,1100,100
20200526,103515000,6789900,6790000,6790500,6791500,6793000,100,2300,100,100,200,6782200,6774000,6773000,6771000,6770100,600,100,500,1100,100
20200526,103518000,6785000,6789800,6789900,6790000,6790500,100,200,100,2300,100,6782200,6777000,6774000,6773000,6771100,600,100,100,500,100
20200526,103521000,6785000,6787100,6789800,6789900,6790000,200,300,200,100,2200,6782200,6780000,6777000,6775100,6774000,600,300,100,100,100
20200526,103527000,6789800,6789900,6790000,6790500,6791500,200,100,2200,100,100,6787100,6782200,6780000,6777000,6775100,400,600,300,100,100
20200526,103530000,6789800,6789900,6790000,6790500,6791500,300,100,2200,100,100,6787100,6782200,6780000,6778800,6777000,400,600,300,100,100
20200526,103533000,6789000,6789700,6789800,6789900,6790000,100,400,300,100,2200,6787100,6782200,6780000,6779000,6778800,200,600,300,2100,100
20200526,103536000,6789000,6789700,6789800,6789900,6790000,100,400,100,200,2200,6782200,6780000,6779000,6778800,6777000,600,300,2100,100,100
20200526,103539000,6787100,6788900,6789000,6789700,6789800,100,200,100,400,100,6782200,6780000,6779000,6778800,6777000,600,300,2100,100,100
20200526,103542000,6782200,6787200,6787400,6787500,6788900,300,100,100,100,200,6780000,6779000,6778800,6777000,6775100,300,2100,100,100,100
20200526,103545000,6787400,6787500,6788900,6789000,6789700,100,100,200,100,400,6780000,6779000,6778800,6777000,6775100,300,2100,100,100,100
20200526,103548000,6788900,6789000,6789700,6789800,6789900,200,100,400,100,200,6787500,6780000,6779000,6778800,6777000,100,1800,2100,100,100
20200526,103551000,6789000,6789600,6789700,6789800,6789900,100,100,400,100,200,6787500,6780000,6779000,6778800,6777000,100,1800,2100,100,100
20200526,103554000,6789000,6789600,6789700,6789800,6789900,100,100,400,100,200,6787500,6782200,6780000,6779000,6778800,100,100,1800,2100,100
20200526,103557000,6789000,6789600,6789700,6789800,6789900,100,100,400,100,200,6787500,6782200,6780000,6779000,6778800,100,100,1800,2100,100
20200526,103600000,6789700,6789800,6789900,6790000,6790500,300,100,200,2300,100,6789600,6789300,6789100,6787500,6782200,200,600,100,200,100
20200526,103603000,6789600,6789700,6789900,6790000,6790500,500,400,200,2300,100,6789300,6789100,6787500,6782200,6780000,500,100,200,100,1800
20200526,103606000,6787500,6789100,6789600,6789700,6789900,300,100,500,400,200,6782200,6780000,6779000,6778800,6775000,100,1800,2100,100,100
20200526,103609000,6791500,6793000,6794000,6794800,6794900,100,200,100,100,700,6790000,6789100,6782200,6780000,6779000,800,300,100,1800,2100
20200526,103612000,6791500,6793000,6794000,6794800,6794900,100,200,100,100,700,6789100,6782300,6782200,6780000,6779000,300,100,100,1800,2100
20200526,103615000,6793000,6794000,6794800,6794900,6795000,100,100,100,700,2000,6789100,6789000,6783600,6782300,6782200,300,100,100,100,100
20200526,103618000,6793000,6794000,6794800,6794900,6795000,100,100,100,700,2000,6789100,6789000,6783600,6782300,6782200,400,100,100,100,100
20200526,103621000,6793000,6794000,6794800,6794900,6795000,100,100,100,200,2000,6789100,6789000,6783600,6782300,6782200,400,100,100,100,100
20200526,103624000,6793000,6794000,6794800,6794900,6795000,100,100,100,200,2400,6789100,6789000,6785000,6783600,6782300,400,100,600,100,100
20200526,103627000,6793000,6794000,6794800,6794900,6795000,100,100,100,200,2400,6789100,6789000,6785000,6783600,6782200,400,100,600,100,100
20200526,103630000,6794900,6795000,6795500,6795600,6795700,100,2400,100,200,100,6794000,6793000,6789100,6789000,6785000,300,100,400,100,600
20200526,103633000,6795700,6795800,6796000,6796800,6797000,100,1200,100,100,5100,6795000,6789100,6789000,6785000,6783600,600,300,100,600,100
20200526,103636000,6795800,6796000,6796800,6797000,6797900,900,100,100,5100,600,6795000,6793100,6793000,6790000,6789100,500,100,100,100,300
20200526,103639000,6794900,6795800,6796000,6796800,6797000,1500,900,100,100,5100,6793100,6793000,6790000,6789100,6789000,100,100,100,300,100
20200526,103642000,6795000,6795800,6796000,6796800,6797000,100,1000,100,100,5300,6794900,6793100,6793000,6790000,6789100,1400,100,100,100,300
20200526,103645000,6796000,6796800,6797000,6797900,6798000,100,100,5300,600,300,6795800,6795000,6794900,6793100,6793000,300,100,1400,900,100
20200526,103648000,6796000,6796800,6797000,6797900,6798000,100,100,5300,600,300,6795800,6795000,6794900,6793100,6793000,200,100,1400,900,100
20200526,103651000,6797900,6798000,6798500,6798800,6799000,400,300,100,600,700,6797000,6795800,6794900,6793100,6793000,1900,200,1700,900,100
20200526,103654000,6797900,6798000,6798500,6798800,6799000,200,300,100,600,700,6797300,6797100,6797000,6795800,6794900,100,100,7800,200,1800
20200526,103657000,6798000,6798500,6798800,6799000,6799200,100,100,600,700,200,6797300,6797100,6797000,6796000,6795800,100,100,1700,300,200
20200526,103700000,6798500,6798800,6799000,6799200,6799400,100,600,800,200,500,6798100,6797300,6797100,6797000,6796000,300,100,100,1700,300
20200526,103703000,6799000,6799200,6799400,6799500,6799600,600,200,500,300,200,6798100,6797300,6797100,6797000,6796000,300,100,100,1700,300
20200526,103706000,6799800,6799900,6800000,6800500,6800600,5900,3100,33470,100,200,6798100,6798000,6797100,6797000,6796000,200,200,100,1700,300
20200526,103709000,6799800,6799900,6800000,6800500,6800600,5800,3100,33470,100,200,6798400,6798000,6797100,6797000,6796000,100,200,100,1700,300
20200526,103712000,6799800,6799900,6800000,6800500,6800600,3600,3100,33370,100,200,6798400,6798000,6797100,6797000,6796000,100,200,100,1700,300
20200526,103715000,6800000,6800500,6800800,6801800,6802000,33070,100,100,200,200,6799900,6799800,6798000,6797100,6797000,7200,2200,200,100,1700
20200526,103718000,6800000,6800500,6800800,6801800,6802000,32270,100,100,200,200,6799900,6799800,6798000,6797100,6797000,7200,2200,200,100,1700
20200526,103721000,6800000,6800500,6800800,6801800,6802000,33170,100,100,200,200,6799900,6799800,6798000,6797100,6797000,7200,2200,200,100,1700
20200526,103724000,6800000,6800300,6800500,6800800,6801800,28670,100,100,100,200,6799900,6799800,6798000,6797100,6797000,6900,200,200,100,1700
20200526,103727000,6800000,6800300,6800500,6800800,6801800,28070,100,100,100,200,6799900,6799800,6798000,6797000,6796000,6800,200,200,1700,300
20200526,103730000,6800000,6800300,6800500,6800800,6801000,27670,100,100,100,100,6799900,6799800,6798000,6797000,6796000,6237,200,200,1700,300
20200526,103733000,6800000,6800300,6800500,6800800,6801000,20170,100,100,100,100,6799900,6799800,6798000,6797000,6796000,1737,200,200,1700,300
20200526,103736000,6801800,6802000,6803000,6804400,6804900,100,200,200,100,500,6800300,6800200,6800100,6799900,6798000,3300,100,100,1637,200
20200526,103739000,6799900,6802000,6803000,6804400,6804900,300,200,200,100,500,6798000,6797000,6796000,6794900,6793100,200,1700,300,400,800
20200526,103742000,6802000,6803000,6804400,6804900,6805000,200,200,100,500,400,6799900,6798000,6797000,6796000,6794900,300,200,1700,300,400
20200526,103745000,6804400,6804900,6805000,6805500,6806000,100,500,400,100,100,6800000,6799900,6798000,6797000,6796000,2200,300,200,1700,300
20200526,103748000,6804400,6804900,6805000,6805500,6806000,100,500,400,100,100,6800000,6799900,6798000,6797000,6796000,3100,300,200,1700,300
20200526,103751000,6804900,6805000,6805500,6806000,6807000,500,400,100,100,5100,6800100,6800000,6799900,6798000,6797000,200,3200,400,200,1700
20200526,103754000,6804900,6805000,6805500,6806000,6807000,400,400,100,100,5100,6800200,6800100,6800000,6799900,6798000,100,200,3200,400,200
20200526,103757000,6804900,6805000,6805500,6806000,6807000,400,400,100,100,5100,6800200,6800100,6800000,6799900,6798000,100,200,3200,400,200
20200526,103800000,6804800,6805000,6805500,6806000,6807000,100,300,100,100,5100,6800200,6800100,6800000,6799900,6798000,100,200,3200,400,200
